idPartida;cestinhaJogador1;cestinhaPontos1;cestinhaJogador2;cestinhaPontos2;cestinhaDestaque;assistenciaJogador1;assistencia1;assistenciaJogador2;assistencia;assistenciaDestaque;reboteJogador1;rebote1;reboteJogador2;rebote;reboteDestaque
2247;;;;;;;;;;;;;;;;
2892;1079;17;11204;24;;1072;6;11197;4;;1079;12;11204;11;;
2893;1134;29;11165;14;;1133;4;11163;9;;1134;16;520;8;;
2894;1296;16;11161;25;;1296;4;11152;2;;1190;10;11161;14;;
2895;1305;16;11116;13;;1305;3;11113;5;;586;7;1121;13;;
2896;11193;17;1069;17;;11197;3;834;11;;11193;9;1067;7;;
2897;11165;14;1379;27;;11162;4;1071;11;;11166;6;1074;11;;
2898;1076;14;1169;29;;1144;2;1305;4;;11161;8;1308;7;;
2899;1085;15;1296;23;;11138;3;1186;3;;1250;6;1296;13;;
2900;594;18;11231;32;;11119;3;11112;10;;1121;8;11231;9;;
2901;11215;12;1067;19;;1090;3;1064;7;;672;11;1358;10;;
2902;1371;15;1296;22;;1378;5;1190;4;;1362;5;1187;5;;
2903;11241;13;1305;21;;11238;4;1305;5;;11251;7;1307;11;;
2904;1325;16;1134;22;;568;7;1133;6;;579;9;11256;8;;
2905;1337;18;1079;20;;670;3;1071;7;;1337;27;1079;9;;
2906;1079;20;11252;17;;1072;2;11237;2;;1079;18;11252;8;;
2907;1067;18;568;24;;1068;5;579;5;;1068;6;579;9;;
2908;1305;15;1283;13;;1303;6;1178;8;;1307;8;672;11;;
2909;11256;24;1365;13;;1133;5;1367;2;;1137;12;1362;10;;
2910;1189;17;660;18;;1186;5;670;5;;1296;10;1348;7;;
2911;1378;27;1072;22;;1367;3;1071;4;;1362;7;1072;4;;
2912;1325;15;1187;16;;568;5;1186;2;;1333;16;1300;8;;
2913;672;18;11256;19;;1178;3;1133;5;;672;10;11256;9;;
2914;11241;18;1069;23;;1275;2;1360;5;;11252;10;1360;11;;
2915;1341;14;1308;15;;1335;6;1305;4;;1348;12;1308;7;;
2916;1176;17;1322;20;;1305;4;568;6;;1304;4;1333;13;;
2917;;;;;;;;;;;;;;;;
2918;1134;23;660;15;;11256;10;1335;5;;435;11;1348;12;;
2919;1296;25;11251;20;;1186;5;11237;3;;1296;10;11252;11;;
2920;1079;14;11215;21;;1072;3;1178;3;;1079;9;672;14;;
2921;1360;19;1371;18;;843;6;1367;3;;1064;6;1346;5;;
2922;435;17;1100;11;;11256;8;11241;3;;1137;12;11252;10;;
2923;1296;21;672;21;;1187;6;1178;4;;1296;10;672;17;;
2924;1064;16;1341;29;;1069;4;1335;5;;1358;6;591;14;;
2925;1305;20;1378;18;;1305;6;1371;4;;744;11;1378;6;;
2926;1071;16;1325;20;;1071;3;568;6;;550;4;1333;9;;
2927;1142;24;709;27;;1143;6;716;3;;1142;10;716;12;;
2928;11162;17;407;17;;520;5;11258;5;;11165;7;407;14;;
2929;11136;16;11130;15;;11138;3;11131;6;;11136;18;11127;4;;
2930;11204;12;1207;19;;735;4;1158;6;;11193;6;764;15;;
2931;1121;19;626;20;;11113;3;1321;3;;1121;11;556;11;;
2932;11130;17;1149;12;;791;6;1149;6;;11130;12;11204;8;;
2933;716;21;11136;17;;709;9;1250;5;;716;6;11133;7;;
2934;764;16;11172;18;;759;4;11162;6;;1164;8;11165;7;;
2935;1128;21;1076;19;;1321;7;1143;9;;1128;12;1147;12;;
2936;11258;19;594;14;;11186;2;594;4;;11258;14;1121;12;;
2937;11213;24;11130;21;;11213;3;11267;3;;11213;11;11130;11;;
2938;1066;15;1321;23;;1081;4;626;6;;11135;8;1128;8;;
2939;1149;18;709;27;;11198;4;709;7;;11193;8;716;11;;
2940;1142;20;11258;17;;1145;5;11236;2;;1142;13;11258;11;;
2941;1121;15;1163;17;;649;2;1158;7;;1135;6;1164;7;;
2942;11258;16;1066;24;;713;4;11138;4;;713;8;11133;5;;
2943;1321;28;1149;17;;1321;4;1149;8;;626;8;11204;8;;
2944;716;11;520;16;;709;7;11162;3;;716;12;11172;9;;
2945;11149;12;1076;22;;1158;8;1145;7;;753;8;1142;6;;
2946;739;14;1135;12;;791;5;594;4;;739;6;11118;8;;
2947;11204;15;11258;21;;1149;6;745;3;;11204;8;11258;11;;
2948;11213;22;1321;30;;11213;2;626;6;;11213;7;626;11;;
2949;1142;19;11130;27;;1076;4;791;7;;1142;11;11127;12;;
2950;11133;9;1163;17;;1081;2;1163;4;;1085;6;1164;9;;
2951;649;13;11148;25;;1116;4;709;10;;1135;8;716;12;;
2952;1189;18;1079;24;;1295;2;1071;4;;1189;8;1079;7;;
2953;1305;16;11112;21;;1305;4;11256;6;;580;15;435;6;;
2954;1076;24;11114;16;;1145;4;11116;3;;1146;13;1165;10;;
2955;568;27;660;13;;579;5;1337;4;;1333;6;1337;17;;
2956;1163;22;709;21;;1158;5;709;4;;764;10;709;5;;
2957;670;27;1371;19;;1337;5;1378;8;;1337;19;1373;8;;
2958;11181;10;11174;22;;11181;2;1321;6;;407;14;1128;17;;
2959;11251;15;1325;16;;11237;2;1328;3;;11241;7;1330;6;;
2960;1133;25;1068;28;;1136;4;843;4;;1137;14;840;10;;
2961;1325;19;11215;13;;568;4;1091;3;;568;10;672;14;;
2962;1337;22;11252;16;;670;6;11237;4;;1337;15;11252;11;;
2963;1328;13;1371;20;;1332;6;1378;4;;1322;7;1365;7;;
2964;1190;18;840;19;;1187;3;843;2;;1300;7;840;14;;
2965;838;19;1321;25;;759;6;1128;4;;760;8;1128;6;;
2966;1146;13;735;16;;1147;4;11196;6;;1146;13;11204;10;;
2967;672;17;1100;12;;1178;4;11237;8;;672;16;11269;13;;
2968;11138;18;1146;15;;11138;5;1143;4;;1250;6;1146;9;;
2969;1090;15;1089;17;;1178;3;670;3;;672;16;1337;16;;
2970;11216;17;11130;14;;709;9;11131;4;;716;11;739;7;;
2971;11269;15;1365;13;;11237;6;1371;3;;11252;16;1373;8;;
2972;1135;22;11172;12;;1165;5;520;3;;1135;10;11167;4;;
2973;735;14;11138;16;;735;3;11138;5;;11204;11;11135;10;;
2974;11216;18;11258;20;;11146;8;11274;3;;1161;6;11258;10;;
2975;1371;16;672;13;;1378;5;1090;5;;1371;8;672;12;;
2976;1321;25;739;25;;1321;10;11131;3;;626;10;11130;9;;
2977;1179;19;1189;18;;1169;5;1187;7;;1179;12;1189;6;;
2978;1134;27;1186;19;;1136;11;1187;5;;1137;14;1296;8;;
2979;840;24;1179;18;;843;5;1169;8;;840;11;1179;13;;
2980;1305;19;1071;15;;586;3;546;2;;744;9;1379;6;;
2981;11118;13;1066;12;;1118;2;11138;6;;11118;8;1083;10;;
2982;739;21;11258;18;;11266;5;11258;4;;11131;9;11181;12;;
2983;1128;17;709;12;;1321;3;709;4;;1128;11;716;15;;
2984;11162;20;11204;16;;11165;4;735;5;;11172;10;11204;13;;
2985;11256;23;1071;22;;1133;4;1379;3;;1134;11;1079;10;;
2986;11135;14;11162;22;;11138;5;520;3;;1083;13;11172;9;;
2987;1079;22;840;22;;1071;8;1068;4;;1079;7;840;20;;
2988;11130;13;1075;21;;11131;3;838;5;;739;11;1159;9;;
2989;1135;22;735;13;;1165;6;11196;3;;1135;9;11199;8;;
2990;841;14;11268;8;;841;4;11268;2;;1164;10;11258;6;;
2991;11172;13;1147;17;;11168;4;1143;10;;11169;5;1146;9;;
3536;11279;24;78;21;;11279;5;366;7;;482;12;78;12;;
3537;273;16;427;30;;381;9;480;7;;273;9;480;6;;
3538;271;15;11299;12;;1058;8;980;3;;404;11;11301;6;;
3539;1266;18;11243;20;;267;4;449;5;;1266;14;449;10;;
3540;11291;21;1016;19;;451;4;29;5;;11291;7;399;11;;
3541;11262;12;484;15;;818;3;595;7;;11262;9;484;12;;
3542;154;21;341;19;;154;7;11304;5;;11329;9;168;6;;
3543;57;17;1226;19;;30;3;813;3;;273;12;979;5;;
3544;11316;21;427;22;;86;6;480;4;;11316;10;40;8;;
3545;11279;29;11243;23;;530;7;11245;2;;482;8;11245;11;;
3546;11242;15;78;24;;153;6;11282;5;;153;6;11284;10;;
3547;149;20;137;24;;192;5;1021;8;;11290;8;11261;13;;
3548;1017;15;595;34;;23;5;203;3;;1016;8;182;11;;
3549;796;20;797;26;;796;6;1013;3;;154;16;420;5;;
3550;151;16;134;17;;11342;4;134;3;;1059;11;711;6;;
3551;134;22;11329;39;;433;12;796;5;;801;7;11329;19;;
3552;1006;13;595;20;;797;2;117;4;;1006;6;182;6;;
3553;11308;18;187;22;;341;5;192;3;;168;6;175;4;;
3554;137;22;11242;14;;1021;6;153;4;;137;7;1254;10;;
3555;23;18;11279;30;;1017;3;11279;5;;399;9;482;12;;
3556;11243;19;86;18;;382;4;1058;5;;122;9;404;16;;
3557;481;30;11335;20;;481;5;57;1;;78;8;159;8;;
3558;151;27;147;22;;1227;5;796;3;;773;7;154;8;;
3559;1047;35;11290;12;;1013;4;192;5;;119;9;85;4;;
3560;11344;23;595;28;;11308;4;152;5;;431;9;484;5;;
3561;137;23;11279;18;;1021;6;11279;9;;102;7;482;11;;
3562;29;21;11242;19;;29;7;267;5;;399;10;1254;7;;
3563;39;18;11333;21;;11243;5;11334;2;;11243;7;159;7;;
3564;78;19;86;22;;78;6;310;4;;437;6;11316;6;;
3565;1226;26;425;15;;423;7;480;7;;448;10;982;5;;
3566;1226;16;366;25;;423;8;11282;5;;600;7;78;8;;
3567;425;28;11243;25;;480;13;449;7;;427;6;122;7;;
3568;381;16;1017;16;;381;4;29;6;;273;6;1017;12;;
3569;404;17;137;20;;271;3;1021;7;;404;19;107;8;;
3570;11279;21;11351;14;;530;11;698;2;;482;8;431;7;;
3571;11242;21;1047;26;;11242;4;797;6;;1266;9;1047;6;;
3572;187;17;395;19;;478;9;433;4;;187;9;395;11;;
3573;441;17;1059;14;;152;4;11342;3;;182;9;299;6;;
3574;1226;16;11243;15;;558;3;449;5;;1226;12;122;7;;
3575;425;32;78;21;;480;9;78;5;;480;10;11284;10;;
3576;11335;20;596;24;;381;7;137;6;;11335;12;137;9;;
3577;86;18;1016;18;;310;8;29;7;;271;7;1016;11;;
3578;193;19;1013;14;;530;5;241;3;;482;11;370;10;;
3579;11242;23;287;17;;267;6;11344;3;;1266;8;287;7;;
3580;100;14;1227;20;;11290;6;275;6;;100;10;151;8;;
3581;595;15;395;15;;152;4;433;7;;152;5;801;8;;
3582;11346;24;152;24;;11346;3;203;3;;154;6;182;5;;
3583;151;16;267;17;;11342;4;11242;4;;773;5;1266;14;;
3584;134;23;482;18;;134;7;11279;5;;395;9;482;10;;
3585;1047;19;86;19;;420;5;271;6;;119;6;404;12;;
3586;11344;25;273;19;;698;5;11333;4;;34;10;11335;5;;
3587;596;26;427;26;;137;4;480;8;;137;7;427;18;;
3588;1016;17;26;22;;1011;6;423;13;;1016;11;423;6;;
3589;11346;22;11291;28;;11346;7;146;7;;154;11;100;11;;
3590;275;18;193;19;;11342;2;11279;5;;151;10;482;11;;
3591;134;15;1266;14;;134;5;267;4;;395;13;267;7;;
3592;360;32;11333;19;;420;5;105;3;;35;8;273;6;;
3593;11351;24;11316;25;;11304;5;1058;4;;341;6;11316;8;;
3594;596;26;448;21;;1021;5;423;9;;107;4;1226;12;;
3595;23;18;427;16;;1011;4;480;6;;62;10;427;12;;
3596;39;21;366;24;;39;6;11282;7;;11245;4;78;7;;
3597;39;24;1016;22;;382;5;29;4;;11243;9;1016;13;;
3598;366;26;137;24;;366;7;1021;6;;437;6;137;11;;
3599;813;18;11344;15;;813;5;11304;7;;1226;8;431;5;;
3600;425;36;1047;22;;91;7;1047;4;;427;10;145;9;;
3601;159;22;711;18;;105;3;1002;3;;159;8;395;12;;
3602;11316;17;275;20;;1058;5;11342;8;;404;12;299;5;;
3603;267;21;154;25;;11242;5;11346;5;;858;5;154;13;;
3604;122;21;137;19;;39;7;596;5;;39;8;102;6;;
3605;78;20;23;20;;366;5;1011;3;;78;8;399;9;;
3606;1226;22;1047;25;;423;6;420;3;;1226;12;1047;7;;
3607;425;20;11344;18;;91;5;11304;7;;427;7;34;6;;
3608;11335;13;1227;13;;57;3;151;4;;273;10;299;7;;
3609;271;13;134;14;;1058;2;433;10;;190;8;395;8;;
3610;11281;24;11329;15;;530;4;11346;5;;482;9;154;13;;
3611;100;26;595;28;;478;8;152;5;;149;6;152;7;;
3612;478;18;1266;21;;192;3;153;8;;187;7;1263;10;;
3613;484;13;11281;19;;595;4;164;4;;182;10;482;16;;
3614;11346;26;86;19;;11346;11;1058;7;;154;10;11316;5;;
3615;1227;19;427;18;;60;2;480;7;;773;9;427;6;;
3616;134;20;1226;24;;433;7;423;12;;134;6;1226;14;;
3617;420;23;366;35;;797;3;11282;4;;35;8;78;9;;
3618;11344;25;11243;35;;11304;4;39;7;;168;9;449;7;;
3619;11290;25;482;22;;11290;6;530;8;;192;8;482;15;;
3620;365;16;267;19;;117;3;11242;5;;484;5;984;5;;
3621;11346;18;273;18;;11346;4;57;6;;598;8;273;8;;
3622;1227;23;813;19;;275;3;423;8;;773;13;1226;10;;
3623;11353;15;782;15;;433;12;480;7;;820;7;394;6;;
3624;1047;28;11243;35;;420;4;382;5;;35;7;11243;7;;
3625;341;17;366;24;;11351;4;11282;8;;34;10;11284;9;;
3626;596;23;1011;19;;137;5;1011;4;;107;11;399;10;;
3627;137;28;341;18;;210;5;11304;5;;11261;11;11351;6;;
3628;399;21;797;22;;1017;6;797;4;;399;8;145;7;;
3629;39;17;395;14;;39;6;433;5;;122;8;801;8;;
3630;31;18;1227;20;;366;5;275;6;;437;7;299;6;;
3631;394;21;11346;22;;480;10;796;8;;782;7;154;10;;
3632;57;17;595;14;;57;5;152;5;;273;16;1038;12;;
3633;11316;20;11291;15;;11356;5;11290;3;;11316;16;192;5;;
3634;11279;20;267;29;;530;5;11242;3;;43;12;1266;5;;
3635;137;33;119;21;;1021;7;797;3;;102;6;797;8;;
3636;1011;22;11344;17;;1011;6;11355;3;;62;7;431;8;;
3637;39;25;151;26;;449;7;11342;4;;39;6;151;15;;
3638;366;17;11353;15;;11282;7;433;5;;437;10;433;9;;
3639;448;26;11329;23;;423;11;796;7;;1226;14;154;9;;
3640;11333;25;192;22;;105;3;192;3;;57;6;187;11;;
3641;271;22;595;22;;11316;3;152;5;;190;7;1038;5;;
3642;193;35;190;21;;530;9;11356;3;;164;7;190;5;;
3643;267;23;57;15;;153;5;105;2;;1266;9;11335;8;;
3644;187;22;427;20;;478;7;480;7;;187;9;11357;7;;
3645;152;14;448;17;;365;4;423;4;;595;4;26;8;;
3646;11346;25;366;21;;11346;6;11282;7;;11329;9;11282;10;;
3647;773;21;400;24;;275;3;29;4;;1059;8;62;6;;
3648;395;20;137;21;;433;12;1021;6;;11359;8;137;10;;
3649;360;19;11351;21;;797;5;11355;4;;119;9;168;7;;
3650;193;19;11333;18;;530;9;381;3;;11281;9;11335;10;;
3651;1266;23;11356;17;;267;3;11356;4;;1266;13;271;8;;
3652;192;28;1226;17;;478;11;423;5;;187;10;1226;6;;
3653;365;18;427;18;;117;5;480;8;;1038;7;427;7;;
3654;11346;17;11243;18;;796;6;449;8;;11346;8;11245;7;;
3655;275;9;137;17;;773;3;1021;7;;11342;4;102;9;;
3656;11353;19;1011;18;;433;8;1011;3;;11359;7;1017;7;;
3657;1047;22;134;21;;797;5;433;4;;1047;6;848;3;;
3658;11344;21;151;14;;155;3;275;4;;34;6;299;7;;
3659;29;23;447;16;;23;5;621;6;;399;10;154;9;;
3660;11243;16;595;22;;11243;8;365;4;;1229;6;595;7;;
3661;78;20;146;15;;366;6;478;4;;481;11;100;11;;
3662;1226;23;267;15;;555;4;11242;7;;1226;9;1266;11;;
3663;40;20;11279;29;;480;12;11279;10;;480;6;482;10;;
3664;1047;27;1227;17;;1013;5;275;5;;1013;8;299;8;;
3665;11351;22;134;19;;34;3;433;4;;11351;7;395;7;;
3666;137;20;154;27;;1021;4;11346;8;;191;6;154;14;;
3667;11243;31;187;29;;449;5;146;4;;122;7;192;10;;
3668;78;20;365;16;;11282;7;117;2;;437;20;595;5;;
3669;1226;23;193;23;;423;5;11279;6;;448;12;11358;4;;
3670;425;31;267;27;;480;9;153;5;;782;5;1266;11;;
3671;105;17;190;23;;57;6;11356;3;;273;10;190;15;;
3672;427;20;11333;20;;480;6;57;3;;427;7;273;10;;
3673;1226;19;190;17;;423;4;1058;3;;1226;10;404;10;;
3674;78;25;11279;33;;11282;9;11279;5;;11282;8;11279;12;;
3675;449;21;445;18;;449;6;267;6;;11245;11;153;7;;
3676;400;21;146;23;;77777;6;478;5;;1016;4;192;7;;
3677;152;18;137;32;;152;4;137;7;;484;7;107;7;;
3678;11344;25;11346;17;;155;5;11346;4;;34;3;598;10;;
3679;448;22;11335;11;;423;7;381;2;;1226;6;273;9;;
3680;427;22;271;16;;480;11;310;2;;782;9;190;7;;
3681;11245;18;193;22;;449;6;11279;7;;122;6;164;9;;
3682;437;27;11242;20;;366;12;858;2;;437;13;1259;4;;
3683;1021;22;146;30;;137;6;478;6;;137;6;192;8;;
3684;595;25;77777;14;;365;5;77777;6;;595;8;399;8;;
3685;119;18;11346;18;;241;3;11346;6;;420;8;598;7;;
3686;11359;14;299;15;;433;6;275;2;;11359;9;11363;8;;
3687;154;22;134;15;;598;4;433;3;;154;11;11359;13;;
3688;595;19;360;14;;152;4;797;5;;484;13;1013;4;;
3689;187;21;11344;26;;478;7;155;7;;187;8;168;5;;
3690;445;21;137;25;;267;7;1021;4;;1266;11;102;7;;
3691;193;21;23;25;;11279;5;77777;6;;482;9;399;7;;
3692;86;22;11245;16;;11356;6;449;8;;404;16;39;8;;
3693;11333;25;481;21;;57;8;366;2;;11333;13;481;12;;
3694;11346;19;773;18;;11346;5;140;5;;598;10;151;7;;
3695;187;20;797;24;;478;7;119;3;;11290;8;1047;6;;
3696;595;18;11344;25;;203;4;11344;3;;484;7;11351;6;;
3697;193;19;1021;18;;530;6;1021;4;;482;9;11262;6;;
3698;445;37;23;17;;1266;10;77777;6;;1266;8;399;7;;
3699;273;20;39;30;;57;9;39;3;;273;8;39;8;;
3700;11356;30;78;24;;11356;3;366;10;;404;14;481;7;;
3701;425;24;555;19;;480;11;423;7;;425;10;1226;9;;
3702;78;27;1226;23;;481;7;423;4;;481;12;1226;15;;
3703;449;21;425;25;;449;4;480;8;;449;7;427;6;;
3704;1017;13;273;20;;77777;6;57;6;;1016;7;273;9;;
3705;137;22;11316;18;;1021;7;310;7;;191;9;404;9;;
3706;11351;17;193;29;;155;3;193;4;;11351;7;43;5;;
3707;145;18;11242;20;;797;6;267;5;;35;7;1266;8;;
3708;11359;13;478;20;;711;5;478;5;;395;10;187;9;;
3709;1227;17;595;33;;11342;4;484;4;;11363;7;365;6;;
3710;39;33;1226;18;;122;6;423;6;;39;6;1226;8;;
3711;366;23;91;26;;366;8;480;3;;481;12;982;5;;
3712;107;22;11333;16;;1021;13;381;3;;859;7;105;6;;
3713;399;25;190;19;;77777;7;11356;6;;399;18;404;12;;
3714;241;19;482;25;;797;4;530;7;;145;7;482;14;;
3715;341;16;445;14;;155;3;153;5;;168;10;984;7;;
3716;151;37;478;27;;275;8;478;4;;11363;9;187;9;;
3717;801;13;595;14;;433;4;441;2;;395;8;484;12;;
3718;152;14;11346;15;;117;3;11346;4;;484;9;154;9;;
3719;267;19;11363;17;;267;5;275;3;;1266;8;11363;10;;
3720;367;17;711;13;;11279;6;433;3;;482;8;820;5;;
3721;404;21;1047;28;;310;4;241;3;;404;10;420;6;;
3722;11333;26;11344;29;;57;3;11351;4;;273;15;11351;11;;
3723;91;16;137;18;;480;10;1021;10;;480;11;107;7;;
3724;448;17;23;24;;423;2;77777;4;;979;9;309;7;;
3725;11290;14;598;18;;192;7;11346;6;;100;8;11346;8;;
3726;193;25;275;18;;530;8;140;2;;482;9;299;7;;
3727;267;25;134;19;;153;6;433;4;;1266;14;395;6;;
3728;11333;11;420;18;;1231;2;797;6;;11333;7;420;7;;
3729;11316;32;11344;18;;310;11;155;3;;11316;10;11351;7;;
3730;448;24;137;21;;979;4;1021;5;;1226;14;107;5;;
3731;427;16;23;17;;480;9;77777;5;;11357;7;399;9;;
3732;78;21;39;20;;366;4;39;5;;78;10;122;8;;
3733;11364;18;449;15;;11364;8;39;4;;62;12;11243;5;;
3734;137;36;366;23;;1021;4;366;9;;137;7;78;7;;
3735;11344;24;448;24;;11304;7;423;13;;168;10;26;7;;
3736;1047;19;11357;24;;420;3;91;3;;1047;8;782;5;;
3737;134;16;11335;21;;433;7;30;5;;11359;9;11335;12;;
3738;275;18;86;21;;773;3;11316;3;;773;9;11316;10;;
3739;796;22;1266;20;;154;6;267;7;;154;11;1266;8;;
3740;595;22;187;25;;365;5;478;6;;203;6;192;8;;
3741;1021;22;39;26;;859;3;39;3;;575;7;11245;6;;
3742;11364;22;78;24;;11364;10;481;7;;62;7;78;12;;
3743;1047;27;1226;22;;145;4;423;5;;420;6;26;7;;
3744;341;21;782;21;;11304;3;480;10;;431;8;427;10;;
3745;773;23;11333;29;;140;3;11333;4;;11363;8;11335;9;;
3746;433;17;404;30;;433;12;310;7;;395;5;404;10;;
3747;447;18;193;21;;11346;9;530;6;;154;10;164;8;;
3748;445;20;478;26;;153;5;192;6;;1266;6;187;11;;
3749;367;16;595;20;;367;4;595;5;;11281;8;595;4;;
3750;11316;25;11346;19;;310;4;11346;12;;11316;10;154;11;;
3751;427;22;773;16;;480;7;140;3;;480;10;773;9;;
3752;1226;26;395;16;;423;3;433;5;;1226;12;395;6;;
3753;481;30;1047;19;;366;6;797;3;;481;9;35;11;;
3754;11243;28;168;23;;449;7;11304;6;;533;6;168;9;;
3755;193;20;478;22;;530;7;478;4;;482;8;187;13;;
3756;858;13;595;23;;153;5;595;3;;1266;6;595;9;;
3757;381;17;11346;19;;11333;5;796;6;;273;14;154;15;;
3758;1226;24;11363;21;;26;5;140;4;;1226;6;140;6;;
3759;40;16;395;21;;480;4;433;5;;427;7;801;9;;
3760;11243;24;797;18;;122;4;1047;6;;11245;9;1047;6;;
3761;31;24;34;14;;366;9;34;4;;11284;8;34;7;;
3762;23;20;1021;18;;11364;15;1021;8;;309;7;11261;6;;
3763;11344;27;351;20;;155;6;1021;5;;11344;8;11261;8;;
3764;35;13;23;24;;797;6;11364;5;;1006;6;11364;10;;
3765;433;20;11245;23;;711;6;449;5;;801;8;11245;5;;
3766;1227;22;481;19;;1227;3;366;9;;299;7;987;7;;
3767;11346;21;425;23;;11346;10;480;6;;598;15;427;7;;
3768;412;29;11333;19;;441;3;11333;6;;998;3;273;9;;
3769;192;29;404;17;;478;5;310;3;;187;9;404;10;;
3770;1047;27;137;28;;797;6;1021;3;;35;8;351;5;;
3771;341;25;309;23;;34;9;1016;3;;431;12;23;5;;
3772;299;12;11245;15;;275;5;449;5;;11363;7;122;12;;
3773;395;13;366;24;;433;8;366;5;;108;7;78;10;;
3774;11346;27;1226;21;;11346;8;423;4;;154;10;1226;8;;
3775;192;22;11333;15;;478;6;381;6;;100;9;159;8;;
3776;595;25;11332;19;;117;2;310;4;;484;6;271;7;;
3777;267;22;193;25;;153;6;11279;6;;1266;7;11281;9;;
3778;11356;18;193;28;;310;4;530;10;;958;8;482;11;;
3779;159;20;858;23;;381;6;153;5;;273;11;1266;13;;
3780;40;17;187;25;;782;3;478;4;;427;7;192;8;;
3781;1226;22;595;33;;423;5;595;5;;1226;13;484;9;;
3782;366;38;598;22;;366;6;796;4;;11282;5;154;12;;
3783;400;29;275;16;;29;7;140;3;;399;9;11363;11;;
3784;1021;20;11359;27;;137;8;433;6;;575;5;11359;6;;
3785;11334;20;193;20;;381;7;530;9;;273;10;43;7;;
3786;11316;20;11242;17;;310;5;11242;5;;11316;11;1266;6;;
3787;1226;20;478;16;;555;4;478;10;;1226;12;187;7;;
3788;91;19;595;23;;480;8;365;8;;782;12;484;7;;
3789;11243;33;154;20;;11243;6;11346;4;;11245;6;11328;5;;
3790;137;36;140;18;;1021;5;275;5;;107;8;11363;4;;
3791;23;18;324;8;;29;3;433;6;;399;12;395;10;;
3792;341;17;1047;17;;698;3;797;3;;11306;6;308;5;;
3793;711;22;1047;14;;433;10;241;3;;11359;8;420;8;;
3794;1227;26;341;20;;140;3;11344;5;;140;9;34;10;;
3795;598;17;1016;24;;796;10;11364;10;;154;11;309;9;;
3796;365;28;11243;28;;117;5;39;4;;365;7;122;8;;
3797;192;25;78;25;;192;5;366;8;;187;13;31;7;;
3798;11242;27;26;17;;267;3;979;3;;1266;8;1226;9;;
3799;367;25;40;20;;193;6;480;6;;43;6;425;8;;
3800;773;28;360;18;;275;5;1013;4;;773;9;797;5;;
3801;395;19;34;20;;433;9;155;8;;11359;6;168;12;;
3802;598;21;107;21;;796;9;137;8;;598;13;137;7;;
3803;365;21;366;22;;595;3;366;7;;484;9;78;9;;
3804;192;18;11243;30;;192;11;11243;8;;192;10;11243;5;;
3805;193;20;813;18;;530;5;423;4;;482;7;1226;21;;
3806;11242;15;480;15;;267;5;480;4;;1263;6;425;6;;
3807;11316;22;11334;16;;310;11;105;5;;404;11;273;5;;
3851;1328;11;1178;15;;568;7;1178;6;;1333;7;672;13;;
3852;764;13;709;16;;1207;4;709;2;;753;9;716;9;;
3853;690;19;11112;22;;690;6;11231;3;;690;10;11231;9;;
3854;164;20;1192;16;;834;8;1187;4;;164;13;1189;8;;
3855;716;28;579;14;;11148;8;568;4;;716;14;1333;13;;
3856;672;22;1163;17;;1178;4;1158;4;;672;16;1163;7;;
3857;1189;20;690;15;;1192;4;690;5;;1296;9;690;8;;
3858;11112;15;11354;27;;11256;3;834;9;;1137;6;11354;16;;
3859;672;13;716;28;;1178;3;11148;4;;672;17;716;13;;
3860;1163;23;568;14;;1163;6;568;4;;764;7;1333;9;;
3861;11231;16;1296;16;;11256;5;1192;2;;11231;9;1296;11;;
3862;1067;23;1121;20;;834;6;690;7;;11354;17;1121;9;;
3863;709;22;11112;20;;709;4;11230;3;;716;19;1137;8;;
3864;1165;15;1325;25;;11114;3;568;7;;1135;8;845;11;;
3865;1207;15;570;14;;838;3;1187;2;;1207;8;1192;6;;
3866;11354;18;11215;18;;834;7;1178;3;;1064;11;672;15;;
3867;1137;21;1135;15;;11256;6;11113;5;;11256;12;1135;12;;
3868;568;17;709;14;;568;5;709;9;;579;8;716;11;;
3869;1296;24;1178;17;;1192;5;11215;4;;1296;13;672;13;;
3870;1207;13;11354;16;;764;4;834;8;;682;7;11354;11;;
3895;481;33;137;23;;480;7;11279;5;;482;11;11279;6;;
3896;948;17;452;16;;11383;3;783;2;;81;9;11373;4;;
3897;829;18;11392;21;;829;4;612;5;;986;5;612;8;;
3898;36;21;783;13;;11383;4;58;3;;36;9;28;8;;
3899;986;18;380;13;;11378;5;11387;2;;1027;7;1036;6;;
3900;948;15;829;19;;138;4;11378;8;;36;7;51;5;;
3901;45;27;11387;24;;11372;2;380;3;;954;7;11387;8;;
3902;315;18;986;15;;11380;3;829;3;;36;7;174;9;;
3903;452;23;11387;20;;11373;4;11387;3;;11373;12;612;9;;
3904;11148;12;948;18;;11387;4;11383;4;;612;9;36;12;;
3905;11378;15;104;24;;829;5;11373;2;;174;8;28;8;;
3906;11387;27;36;19;;11148;2;11383;3;;612;9;11386;7;;
3907;829;20;783;19;;829;6;11373;5;;829;6;11373;9;;
3908;452;23;948;15;;11373;4;138;3;;11373;6;36;10;;
3909;380;14;986;12;;11387;4;11395;2;;612;9;59;7;;
3910;452;26;138;14;;11373;6;948;3;;11373;9;11380;8;;
3911;11392;19;11378;16;;11387;6;829;6;;11392;13;174;11;;
3912;948;26;11387;17;;11380;5;380;4;;36;12;612;10;;
3913;11373;15;986;19;;104;4;829;1;;11373;7;829;7;;
3914;138;25;11392;24;;11380;4;612;7;;36;9;380;9;;
